sys1,sys2,topic,p,rbo,rbow,rboa,rbob
ICTNET11ADR2,ICTNET11ADR3,101,0.8,0.605649996826042,0.605649996826042,0.605649996826042,0.605649996826042
ICTNET11ADR2,ICTNET11ADR3,101,0.9,0.700405012172846,0.700405012172846,0.700405012172846,0.700405012172846
ICTNET11ADR2,ICTNET11ADR3,101,0.95,0.743275130325795,0.743275130325795,0.743275130325795,0.743275130325795
ICTNET11ADR2,ICTNET11ADR3,102,0.8,0.908535014351551,0.908535014351551,0.908535014351551,0.908535014351551
ICTNET11ADR2,ICTNET11ADR3,102,0.9,0.867062933864575,0.867062933864575,0.867062933864575,0.867062933864575
ICTNET11ADR2,ICTNET11ADR3,102,0.95,0.883067669787493,0.883067669787493,0.883067669787493,0.883067669787493
ICTNET11ADR2,ICTNET11ADR3,103,0.8,0.629869379625196,0.629869379625196,0.629869379625196,0.629869379625196
ICTNET11ADR2,ICTNET11ADR3,103,0.9,0.718121491247788,0.718121491247788,0.718121491247788,0.718121491247788
ICTNET11ADR2,ICTNET11ADR3,103,0.95,0.788816890162093,0.788816890162093,0.788816890162093,0.788816890162093
ICTNET11ADR2,ICTNET11ADR3,104,0.8,0.401024669595764,0.401024669595764,0.401024669595764,0.401024669595764
ICTNET11ADR2,ICTNET11ADR3,104,0.9,0.492744130429531,0.492744130429531,0.492744130429531,0.492744130429531
ICTNET11ADR2,ICTNET11ADR3,104,0.95,0.594875255052241,0.594875255052241,0.594875255052241,0.594875255052241
ICTNET11ADR2,ICTNET11ADR3,105,0.8,0.332297263008639,0.332297263008639,0.332297263008639,0.332297263008639
ICTNET11ADR2,ICTNET11ADR3,105,0.9,0.489904411559703,0.489904411559703,0.489904411559703,0.489904411559703
ICTNET11ADR2,ICTNET11ADR3,105,0.95,0.620208353386186,0.620208353386186,0.620208353386186,0.620208353386186
ICTNET11ADR2,ICTNET11ADR3,106,0.8,0.250856480369826,0.250856480369826,0.250856480369826,0.250856480369826
ICTNET11ADR2,ICTNET11ADR3,106,0.9,0.426350504157032,0.426350504157032,0.426350504157032,0.426350504157032
ICTNET11ADR2,ICTNET11ADR3,106,0.95,0.586431955427683,0.586431955427683,0.586431955427683,0.586431955427683
ICTNET11ADR2,ICTNET11ADR3,107,0.8,0.158727564252476,0.158727564252476,0.158727564252476,0.158727564252476
ICTNET11ADR2,ICTNET11ADR3,107,0.9,0.334003712051603,0.334003712051603,0.334003712051603,0.334003712051603
ICTNET11ADR2,ICTNET11ADR3,107,0.95,0.496982757490119,0.496982757490119,0.496982757490119,0.496982757490119
ICTNET11ADR2,ICTNET11ADR3,108,0.8,0.755157437269818,0.755157437269818,0.755157437269818,0.755157437269818
ICTNET11ADR2,ICTNET11ADR3,108,0.9,0.780075524877808,0.780075524877808,0.780075524877808,0.780075524877808
ICTNET11ADR2,ICTNET11ADR3,108,0.95,0.851493129638201,0.851493129638201,0.851493129638201,0.851493129638201
ICTNET11ADR2,ICTNET11ADR3,109,0.8,0.276358081589189,0.276358081589189,0.276358081589189,0.276358081589189
ICTNET11ADR2,ICTNET11ADR3,109,0.9,0.38927401904283,0.38927401904283,0.38927401904283,0.38927401904283
ICTNET11ADR2,ICTNET11ADR3,109,0.95,0.501516583823171,0.501516583823171,0.501516583823171,0.501516583823171
ICTNET11ADR2,ICTNET11ADR3,110,0.8,0.106550522005922,0.106550522005922,0.106550522005922,0.106550522005922
ICTNET11ADR2,ICTNET11ADR3,110,0.9,0.238103082626835,0.238103082626835,0.238103082626835,0.238103082626835
ICTNET11ADR2,ICTNET11ADR3,110,0.95,0.38193026273273,0.38193026273273,0.38193026273273,0.38193026273273
ICTNET11ADR2,ICTNET11ADR3,111,0.8,0.38887961477205,0.38887961477205,0.38887961477205,0.38887961477205
ICTNET11ADR2,ICTNET11ADR3,111,0.9,0.536317759980337,0.536317759980337,0.536317759980337,0.536317759980337
ICTNET11ADR2,ICTNET11ADR3,111,0.95,0.655477827433237,0.655477827433237,0.655477827433237,0.655477827433237
ICTNET11ADR2,ICTNET11ADR3,112,0.8,0.513946564063541,0.513946564063541,0.513946564063541,0.513946564063541
ICTNET11ADR2,ICTNET11ADR3,112,0.9,0.624289365638362,0.624289365638362,0.624289365638362,0.624289365638362
ICTNET11ADR2,ICTNET11ADR3,112,0.95,0.712859702563057,0.712859702563057,0.712859702563057,0.712859702563057
ICTNET11ADR2,ICTNET11ADR3,113,0.8,0.285043810522631,0.285043810522631,0.285043810522631,0.285043810522631
ICTNET11ADR2,ICTNET11ADR3,113,0.9,0.457051469162848,0.457051469162848,0.457051469162848,0.457051469162848
ICTNET11ADR2,ICTNET11ADR3,113,0.95,0.589435494740225,0.589435494740225,0.589435494740225,0.589435494740225
ICTNET11ADR2,ICTNET11ADR3,114,0.8,0.541698848201759,0.541698848201759,0.541698848201759,0.541698848201759
ICTNET11ADR2,ICTNET11ADR3,114,0.9,0.672624492634999,0.672624492634999,0.672624492634999,0.672624492634999
ICTNET11ADR2,ICTNET11ADR3,114,0.95,0.767191263001656,0.767191263001656,0.767191263001656,0.767191263001656
ICTNET11ADR2,ICTNET11ADR3,115,0.8,0.401828087113816,0.401828087113816,0.401828087113816,0.401828087113816
ICTNET11ADR2,ICTNET11ADR3,115,0.9,0.468127904749199,0.468127904749199,0.468127904749199,0.468127904749199
ICTNET11ADR2,ICTNET11ADR3,115,0.95,0.540089747168804,0.540089747168804,0.540089747168804,0.540089747168804
ICTNET11ADR2,ICTNET11ADR3,116,0.8,0.706570242286646,0.706570242286646,0.706570242286646,0.706570242286646
ICTNET11ADR2,ICTNET11ADR3,116,0.9,0.643255309728462,0.643255309728462,0.643255309728462,0.643255309728462
ICTNET11ADR2,ICTNET11ADR3,116,0.95,0.637686364926014,0.637686364926014,0.637686364926014,0.637686364926014
ICTNET11ADR2,ICTNET11ADR3,117,0.8,0.169473057009386,0.169473057009386,0.169473057009386,0.169473057009386
ICTNET11ADR2,ICTNET11ADR3,117,0.9,0.277328869898347,0.277328869898347,0.277328869898347,0.277328869898347
ICTNET11ADR2,ICTNET11ADR3,117,0.95,0.389184360986337,0.389184360986337,0.389184360986337,0.389184360986337
ICTNET11ADR2,ICTNET11ADR3,118,0.8,0.241309154949996,0.241309154949996,0.241309154949996,0.241309154949996
ICTNET11ADR2,ICTNET11ADR3,118,0.9,0.449148503362229,0.449148503362229,0.449148503362229,0.449148503362229
ICTNET11ADR2,ICTNET11ADR3,118,0.95,0.622976481332124,0.622976481332124,0.622976481332124,0.622976481332124
ICTNET11ADR2,ICTNET11ADR3,119,0.8,0.229619089822213,0.229619089822213,0.229619089822213,0.229619089822213
ICTNET11ADR2,ICTNET11ADR3,119,0.9,0.339862964377616,0.339862964377616,0.339862964377616,0.339862964377616
ICTNET11ADR2,ICTNET11ADR3,119,0.95,0.458175114494824,0.458175114494824,0.458175114494824,0.458175114494824
ICTNET11ADR2,ICTNET11ADR3,120,0.8,0.171912181299464,0.171912181299464,0.171912181299464,0.171912181299464
ICTNET11ADR2,ICTNET11ADR3,120,0.9,0.321552227041131,0.321552227041131,0.321552227041131,0.321552227041131
