sys1,sys2,topic,p,rbo,rbow,rboa,rbob
clustmrfaf,clustmrfbf,201,0.8,0.000112345122922493,0.000112345122922493,0.000112345122922493,0.000112345122922493
clustmrfaf,clustmrfbf,201,0.9,0.00258464248980757,0.00258464248980757,0.00258464248980757,0.00258464248980757
clustmrfaf,clustmrfbf,201,0.95,0.0112205408365489,0.0112205408365489,0.0112205408365489,0.0112205408365489
clustmrfaf,clustmrfbf,202,0.8,0.404721081204243,0.404721081204243,0.404721081204243,0.404721081204243
clustmrfaf,clustmrfbf,202,0.9,0.273255065547327,0.273255065547327,0.273255065547327,0.273255065547327
clustmrfaf,clustmrfbf,202,0.95,0.203706936616557,0.203706936616557,0.203706936616557,0.203706936616557
clustmrfaf,clustmrfbf,203,0.8,0.000935065561910441,0.000935065561910441,0.000935065561910441,0.000935065561910441
clustmrfaf,clustmrfbf,203,0.9,0.00807296815330635,0.00807296815330635,0.00807296815330635,0.00807296815330635
clustmrfaf,clustmrfbf,203,0.95,0.0216783735479481,0.0216783735479481,0.0216783735479481,0.0216783735479481
clustmrfaf,clustmrfbf,204,0.8,0.00127456226675688,0.00127456226675688,0.00127456226675688,0.00127456226675688
clustmrfaf,clustmrfbf,204,0.9,0.00995156716040561,0.00995156716040561,0.00995156716040561,0.00995156716040561
clustmrfaf,clustmrfbf,204,0.95,0.0260053996381269,0.0260053996381269,0.0260053996381269,0.0260053996381269
clustmrfaf,clustmrfbf,205,0.8,2.58415847670271e-06,2.58415847670271e-06,2.58415847670271e-06,2.58415847670271e-06
clustmrfaf,clustmrfbf,205,0.9,0.000384951866240411,0.000384951866240411,0.000384951866240411,0.000384951866240411
clustmrfaf,clustmrfbf,205,0.95,0.00429784872332599,0.00429784872332599,0.00429784872332599,0.00429784872332599
clustmrfaf,clustmrfbf,206,0.8,1.72982580123894e-05,1.72982580123894e-05,1.72982580123894e-05,1.72982580123894e-05
clustmrfaf,clustmrfbf,206,0.9,0.000858907394094785,0.000858907394094785,0.000858907394094785,0.000858907394094785
clustmrfaf,clustmrfbf,206,0.95,0.00529183334481917,0.00529183334481917,0.00529183334481917,0.00529183334481917
clustmrfaf,clustmrfbf,207,0.8,0.0105010106127891,0.0105010106127891,0.0105010106127891,0.0105010106127891
clustmrfaf,clustmrfbf,207,0.9,0.0295177645300904,0.0295177645300904,0.0295177645300904,0.0295177645300904
clustmrfaf,clustmrfbf,207,0.95,0.0548483045570639,0.0548483045570639,0.0548483045570639,0.0548483045570639
clustmrfaf,clustmrfbf,208,0.8,0.0852360294588791,0.0852360294588791,0.0852360294588791,0.0852360294588791
clustmrfaf,clustmrfbf,208,0.9,0.109300342237016,0.109300342237016,0.109300342237016,0.109300342237016
clustmrfaf,clustmrfbf,208,0.95,0.12044326194058,0.12044326194058,0.12044326194058,0.12044326194058
clustmrfaf,clustmrfbf,209,0.8,0.122699899559231,0.122699899559231,0.122699899559231,0.122699899559231
clustmrfaf,clustmrfbf,209,0.9,0.11726578367406,0.11726578367406,0.11726578367406,0.11726578367406
clustmrfaf,clustmrfbf,209,0.95,0.109068534284957,0.109068534284957,0.109068534284957,0.109068534284957
clustmrfaf,clustmrfbf,210,0.8,0.0733896315756176,0.0733896315756176,0.0733896315756176,0.0733896315756176
clustmrfaf,clustmrfbf,210,0.9,0.100851783368063,0.100851783368063,0.100851783368063,0.100851783368063
clustmrfaf,clustmrfbf,210,0.95,0.0993478510262943,0.0993478510262943,0.0993478510262943,0.0993478510262943
clustmrfaf,clustmrfbf,211,0.8,0.089879140548237,0.089879140548237,0.089879140548237,0.089879140548237
clustmrfaf,clustmrfbf,211,0.9,0.11740283336214,0.11740283336214,0.11740283336214,0.11740283336214
clustmrfaf,clustmrfbf,211,0.95,0.124156420316823,0.124156420316823,0.124156420316823,0.124156420316823
clustmrfaf,clustmrfbf,212,0.8,0.000235252984206571,0.000235252984206571,0.000235252984206571,0.000235252984206571
clustmrfaf,clustmrfbf,212,0.9,0.00439542078362435,0.00439542078362435,0.00439542078362435,0.00439542078362435
clustmrfaf,clustmrfbf,212,0.95,0.0199660460115908,0.0199660460115908,0.0199660460115908,0.0199660460115908
clustmrfaf,clustmrfbf,213,0.8,0.404082040899146,0.404082040899146,0.404082040899146,0.404082040899146
clustmrfaf,clustmrfbf,213,0.9,0.26938414417071,0.26938414417071,0.26938414417071,0.26938414417071
clustmrfaf,clustmrfbf,213,0.95,0.194364060593022,0.194364060593022,0.194364060593022,0.194364060593022
clustmrfaf,clustmrfbf,214,0.8,0.000834131507736236,0.000834131507736236,0.000834131507736236,0.000834131507736236
clustmrfaf,clustmrfbf,214,0.9,0.00825055847957686,0.00825055847957686,0.00825055847957686,0.00825055847957686
clustmrfaf,clustmrfbf,214,0.95,0.0243930433050926,0.0243930433050926,0.0243930433050926,0.0243930433050926
clustmrfaf,clustmrfbf,215,0.8,0.05845428245099,0.05845428245099,0.05845428245099,0.05845428245099
clustmrfaf,clustmrfbf,215,0.9,0.0921584695284269,0.0921584695284269,0.0921584695284269,0.0921584695284269
clustmrfaf,clustmrfbf,215,0.95,0.117647175270622,0.117647175270622,0.117647175270622,0.117647175270622
clustmrfaf,clustmrfbf,216,0.8,7.12808520071179e-06,7.12808520071179e-06,7.12808520071179e-06,7.12808520071179e-06
clustmrfaf,clustmrfbf,216,0.9,0.000628048573282438,0.000628048573282438,0.000628048573282438,0.000628048573282438
clustmrfaf,clustmrfbf,216,0.95,0.00524248163073724,0.00524248163073724,0.00524248163073724,0.00524248163073724
clustmrfaf,clustmrfbf,217,0.8,0.00118398517260783,0.00118398517260783,0.00118398517260783,0.00118398517260783
clustmrfaf,clustmrfbf,217,0.9,0.00961485395923925,0.00961485395923925,0.00961485395923925,0.00961485395923925
clustmrfaf,clustmrfbf,217,0.95,0.0249895671719843,0.0249895671719843,0.0249895671719843,0.0249895671719843
clustmrfaf,clustmrfbf,218,0.8,0.00184958911483585,0.00184958911483585,0.00184958911483585,0.00184958911483585
clustmrfaf,clustmrfbf,218,0.9,0.00999477612827673,0.00999477612827673,0.00999477612827673,0.00999477612827673
clustmrfaf,clustmrfbf,218,0.95,0.0211720186455208,0.0211720186455208,0.0211720186455208,0.0211720186455208
clustmrfaf,clustmrfbf,219,0.8,0.136417734978325,0.136417734978325,0.136417734978325,0.136417734978325
clustmrfaf,clustmrfbf,219,0.9,0.140496813751075,0.140496813751075,0.140496813751075,0.140496813751075
