year,group,sys,topic,n,n_u,n_t,avg,avg_t,p_i
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,39,1000,909,91,1.05485232067511,2.33333333333333,0.0603824079818725
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,40,124,116,8,1.03333333333333,2,0.0819115251324035
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,41,1000,908,92,1.0515247108307,2.13953488372093,0.00977190661487714
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,42,1000,898,102,1.06382978723404,2.42857142857143,0.156253734029584
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,43,1000,936,64,1.03734439834025,2.28571428571429,0.118634400533511
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,44,1000,755,245,1.17647058823529,2.57894736842105,0.0319403318974475
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,45,1000,910,90,1.05596620908131,2.43243243243243,3.56782912962515e-08
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,46,392,366,26,1.03703703703704,2.16666666666667,0.0596284650951384
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,47,1000,905,95,1.05374077976818,2.15909090909091,0.1008210744402
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,48,1000,925,75,1.04493207941484,2.34375,0.0095652676644453
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,49,1000,910,90,1.05042016806723,2.14285714285714,0.16448686853785
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun4,50,1000,944,56,1.03199174406605,2.24,0.000358164075012326
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,1,1000,939,61,1.03305785123967,2.10344827586207,0.151045447424215
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,2,1000,978,22,1.01214574898785,2.2,0.0536616453192225
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,3,1000,943,57,1.03092783505155,2.11111111111111,2.7235717721794e-05
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,4,1000,872,128,1.0752688172043,2.20689655172414,0.179456270288571
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,5,1000,923,77,1.04275286757039,2.13888888888889,1.56052155236046e-07
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,6,1000,854,146,1.09409190371991,2.43333333333333,0.0950019831448851
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,7,1000,949,51,1.02774922918808,2.125,0.0803540817559727
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,8,1000,847,153,1.08932461873638,2.15492957746479,0.0193146314154071
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,9,1000,950,50,1.02880658436214,2.27272727272727,0.0581859849763378
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,10,1000,920,80,1.04493207941484,2.16216216216216,0.22430969742652
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,11,1000,931,69,1.03734439834025,2.09090909090909,0.023100847167134
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,12,1000,798,202,1.15207373271889,2.88571428571429,0.411631080891702
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,13,1000,662,338,1.27388535031847,2.7479674796748,0.398962476330736
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,14,1000,951,49,1.02564102564103,2.04166666666667,2.6106862527179e-13
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,15,1000,949,51,1.02986611740474,2.31818181818182,0.00157036185088272
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,16,1000,948,52,1.02669404517454,2,2.43730439852484e-06
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,17,1000,967,33,1.01936799184506,2.35714285714286,0.000165478358679017
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,18,1000,825,175,1.11856823266219,2.53623188405797,0.135406774006481
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,19,1000,963,37,1.02040816326531,2.17647058823529,3.84152014411719e-19
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,20,1000,915,85,1.04712041884817,2.125,0.00682715735870946
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,21,1000,929,71,1.04384133611691,2.44827586206897,0.0245805793439798
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,22,1000,980,20,1.01010101010101,2,6.41140270912648e-11
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,23,1000,830,170,1.12233445566779,2.78688524590164,0.77695846684008
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,24,1000,904,96,1.05485232067511,2.18181818181818,0.0463090695209799
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,25,1000,844,156,1.09769484083425,2.32835820895522,0.0126854359090086
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,26,1000,931,69,1.03734439834025,2.09090909090909,0.00696949285631563
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,27,1000,939,61,1.0351966873706,2.25925925925926,0.569534936472017
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,28,1000,789,211,1.1454753722795,2.51190476190476,0.0194529301021841
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,29,1000,919,81,1.04712041884817,2.25,0.00179309080895293
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,30,1000,908,92,1.05042016806723,2.09090909090909,0.00807639108424656
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,31,1000,873,127,1.08932461873638,2.82222222222222,4.62322433969797e-05
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,32,1000,907,93,1.0515247108307,2.11363636363636,0.207353242788186
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,33,1000,963,37,1.02040816326531,2.17647058823529,4.96999845066082e-07
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,34,1000,988,12,1.00603621730382,2,3.75048348165781e-33
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,35,1000,885,115,1.06951871657754,2.3,8.28872809171149e-08
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,36,1000,934,66,1.03734439834025,2.2,0.163603117329175
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,37,1000,924,76,1.04493207941484,2.3030303030303,0.0207943121015917
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,38,1000,940,60,1.04166666666667,3,0.000507424840714434
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,39,1000,915,85,1.0515247108307,2.36111111111111,0.0053981887866108
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,40,126,118,8,1.0327868852459,2,0.0819114921584874
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,41,1000,951,49,1.02669404517454,2.1304347826087,0.00123326057326278
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,42,1000,916,84,1.0515247108307,2.4,0.172021336776494
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,43,1000,958,42,1.02354145342886,2.21052631578947,0.109136960714972
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,44,1000,820,180,1.11111111111111,2.25,0.0257056176450532
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,45,1000,922,78,1.04602510460251,2.29411764705882,2.17242562600624e-06
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,46,392,366,26,1.03703703703704,2.16666666666667,2.89862773424388e-05
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,47,1000,923,77,1.04275286757039,2.13888888888889,0.0483121734023949
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,48,1000,935,65,1.03734439834025,2.24137931034483,0.0033350919840181
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,49,1000,931,69,1.03734439834025,2.09090909090909,0.203151624960076
2009,"ICT, Chinese Academy of Sciences",ICTNETADRun5,50,1000,939,61,1.03412616339193,2.17857142857143,0.000668041475200153
2009,Information retrieval lab,IE09,1,1000,629,371,1.37741046831956,3.82474226804124,0.251416916560477
2009,Information retrieval lab,IE09,2,1000,933,67,1.03950103950104,2.31034482758621,0.0838822045725649
2009,Information retrieval lab,IE09,3,1000,850,150,1.1001100110011,2.54237288135593,0.00504684569158924
2009,Information retrieval lab,IE09,4,1000,816,184,1.14678899082569,3.28571428571429,0.189605086062356
2009,Information retrieval lab,IE09,5,1000,789,211,1.13378684807256,2.26881720430108,0.0229628004201933
2009,Information retrieval lab,IE09,6,1000,342,658,2.23214285714286,6.20754716981132,0.00804671579750906
2009,Information retrieval lab,IE09,7,1000,905,95,1.06496272630458,2.79411764705882,0.000361336883969714
2009,Information retrieval lab,IE09,8,1000,756,244,1.18764845605701,2.83720930232558,0.0916553496850632
2009,Information retrieval lab,IE09,9,1000,791,209,1.16279069767442,3.02898550724638,0.00127661666547336
2009,Information retrieval lab,IE09,10,1000,820,180,1.15874855156431,4.18604651162791,0.0111948444455152
2009,Information retrieval lab,IE09,11,1000,884,116,1.06837606837607,2.23076923076923,0.0337282869624279
2009,Information retrieval lab,IE09,12,1000,667,333,1.27226463104326,2.79831932773109,0.00666229179269637
2009,Information retrieval lab,IE09,13,1000,590,410,1.45985401459854,4.31578947368421,0.565709509435399
2009,Information retrieval lab,IE09,14,1000,793,207,1.14285714285714,2.52439024390244,0.112244783392238
2009,Information retrieval lab,IE09,15,1000,787,213,1.14678899082569,2.50588235294118,0.00101742566843877
2009,Information retrieval lab,IE09,16,1000,784,216,1.15074798619102,2.54117647058824,0.186608098701038
2009,Information retrieval lab,IE09,17,1000,962,38,1.02040816326531,2.11111111111111,0.00199370287112236
2009,Information retrieval lab,IE09,18,1000,879,121,1.08108108108108,2.6304347826087,6.03076848528649e-05
2009,Information retrieval lab,IE09,19,1000,733,267,1.21951219512195,3.06896551724138,0.0576908949089258
2009,Information retrieval lab,IE09,20,1000,834,166,1.12359550561798,2.96428571428571,0.19603720813065
2009,Information retrieval lab,IE09,21,1000,854,146,1.10619469026549,2.92,0.00926363183470224
2009,Information retrieval lab,IE09,22,1000,889,111,1.07642626480086,2.775,0.00596490697314471
2009,Information retrieval lab,IE09,23,1000,815,185,1.14025085518814,2.98387096774194,0.0931466645756311
2009,Information retrieval lab,IE09,24,1000,812,188,1.13122171945701,2.61111111111111,0.054286572739457
2009,Information retrieval lab,IE09,25,1000,625,375,1.3262599469496,2.90697674418605,0.0103700599775301
2009,Information retrieval lab,IE09,26,1000,887,113,1.07296137339056,2.51111111111111,0.0136641312823013
2009,Information retrieval lab,IE09,27,1000,681,319,1.35869565217391,5.8,0.0339708638212669
2009,Information retrieval lab,IE09,28,1000,593,407,1.45985401459854,4.42391304347826,0.0672160553009604
2009,Information retrieval lab,IE09,29,1000,800,200,1.14155251141553,2.63157894736842,0.0139095662638599
2009,Information retrieval lab,IE09,30,1000,880,120,1.07066381156317,2.22222222222222,0.132888376509274
2009,Information retrieval lab,IE09,31,1000,719,281,1.23609394313968,3.12222222222222,0.227096077684643
2009,Information retrieval lab,IE09,32,1000,859,141,1.07991360691145,2.1044776119403,0.0953699489962752
2009,Information retrieval lab,IE09,33,1000,948,52,1.02986611740474,2.26086956521739,4.61224015712864e-05
2009,Information retrieval lab,IE09,34,1000,850,150,1.10741971207087,2.83018867924528,0.286732181309235
2009,Information retrieval lab,IE09,35,1000,719,281,1.20772946859903,2.57798165137615,0.0013725821216654
2009,Information retrieval lab,IE09,36,1000,902,98,1.07411385606874,3.37931034482759,0.15567897750879
2009,Information retrieval lab,IE09,37,1000,806,194,1.13895216400911,2.69444444444444,0.0974745406346931
2009,Information retrieval lab,IE09,38,1000,837,163,1.11234705228031,2.62903225806452,0.154993670270072
2009,Information retrieval lab,IE09,39,1000,892,108,1.07066381156317,2.57142857142857,0.0736109348924215
2009,Information retrieval lab,IE09,40,1000,718,282,1.20481927710843,2.51785714285714,0.427314028088949
2009,Information retrieval lab,IE09,41,1000,833,167,1.09769484083425,2.14102564102564,0.0623159240670474
2009,Information retrieval lab,IE09,42,1000,900,100,1.06382978723404,2.5,0.280067316741296
2009,Information retrieval lab,IE09,43,1000,851,149,1.10987791342952,2.98,0.0303301112471139
2009,Information retrieval lab,IE09,44,1000,588,412,1.53139356814701,6.33846153846154,0.00834122687303665
2009,Information retrieval lab,IE09,45,1000,831,169,1.12233445566779,2.81666666666667,0.0424955548597818
2009,Information retrieval lab,IE09,46,1000,711,289,1.26582278481013,3.65822784810127,0.0108803821495269
2009,Information retrieval lab,IE09,47,1000,705,295,1.2987012987013,4.53846153846154,0.0385282725729246
2009,Information retrieval lab,IE09,48,1000,875,125,1.07991360691145,2.45098039215686,0.0012414136214991
2009,Information retrieval lab,IE09,49,1000,839,161,1.10132158590308,2.33333333333333,0.0198353770554813
2009,Information retrieval lab,IE09,50,1000,912,88,1.05708245243129,2.58823529411765,0.0734813960479339
2009,Microsoft Research Cambridge,MS1,1,1000,971,29,1.01936799184506,2.9,0.000283929575062468
2009,Microsoft Research Cambridge,MS1,2,1000,987,13,1.00704934541793,2.16666666666667,0.00110790228829417
2009,Microsoft Research Cambridge,MS1,3,1000,970,30,1.01729399796541,2.30769230769231,4.27157583914886e-10
2009,Microsoft Research Cambridge,MS1,4,1000,996,4,1.00200400801603,2,5.92560976525314e-23
2009,Microsoft Research Cambridge,MS1,5,1000,980,20,1.01010101010101,2,2.33601953638579e-15
2009,Microsoft Research Cambridge,MS1,6,1000,979,21,1.01112234580384,2.1,1.42430872952236e-05
2009,Microsoft Research Cambridge,MS1,7,1000,989,11,1.00603621730382,2.2,1.48285866641748e-26
2009,Microsoft Research Cambridge,MS1,8,1000,984,16,1.00806451612903,2,0.000642464463569505
2009,Microsoft Research Cambridge,MS1,9,1000,868,132,1.09170305676856,2.75,2.58604034261574e-13
2009,Microsoft Research Cambridge,MS1,10,1000,994,6,1.00300902708124,2,8.89402946372194e-24
2009,Microsoft Research Cambridge,MS1,11,1000,919,81,1.05374077976818,2.7,0.0257415728707112
2009,Microsoft Research Cambridge,MS1,12,1000,991,9,1.00502512562814,2.25,2.72389744210187e-26
2009,Microsoft Research Cambridge,MS1,13,1000,1000,0,1,,0
2009,Microsoft Research Cambridge,MS1,14,1000,994,6,1.00300902708124,2,7.44404288922034e-15
2009,Microsoft Research Cambridge,MS1,15,1000,998,2,1.001001001001,2,8.49383519838397e-27
2009,Microsoft Research Cambridge,MS1,16,1000,964,36,1.02040816326531,2.25,8.78918195679873e-12
2009,Microsoft Research Cambridge,MS1,17,1000,994,6,1.00300902708124,2,2.32640219553113e-29
2009,Microsoft Research Cambridge,MS1,18,1000,986,14,1.00704934541793,2,3.74986418029091e-21
2009,Microsoft Research Cambridge,MS1,19,1000,996,4,1.00200400801603,2,1.06703744355534e-18
2009,Microsoft Research Cambridge,MS1,20,1000,1000,0,1,,0
2009,Microsoft Research Cambridge,MS1,21,1000,991,9,1.00502512562814,2.25,4.99978270847918e-05
2009,Microsoft Research Cambridge,MS1,22,1000,998,2,1.001001001001,2,1.90564525834121e-42
2009,Microsoft Research Cambridge,MS1,23,1000,998,2,1.001001001001,2,1.80331276369366e-25
2009,Microsoft Research Cambridge,MS1,24,1000,998,2,1.001001001001,2,1.21250213412174e-44
2009,Microsoft Research Cambridge,MS1,25,1000,855,145,1.08342361863489,2.13235294117647,9.25343184998483e-07
2009,Microsoft Research Cambridge,MS1,26,1000,992,8,1.00401606425703,2,8.38175753982286e-21
2009,Microsoft Research Cambridge,MS1,27,1000,1000,0,1,,0
2009,Microsoft Research Cambridge,MS1,28,1000,936,64,1.05932203389831,8,7.03691356258226e-19
2009,Microsoft Research Cambridge,MS1,29,1000,927,73,1.04166666666667,2.21212121212121,1.04887118323599e-08
2009,Microsoft Research Cambridge,MS1,30,1000,990,10,1.00502512562814,2,2.04308036982856e-10
2009,Microsoft Research Cambridge,MS1,31,1000,982,18,1.00908173562059,2,4.8941381881177e-08
2009,Microsoft Research Cambridge,MS1,32,1000,1000,0,1,,0
2009,Microsoft Research Cambridge,MS1,33,1000,998,2,1.001001001001,2,3.94791567216798e-22
2009,Microsoft Research Cambridge,MS1,34,1000,1000,0,1,,0
2009,Microsoft Research Cambridge,MS1,35,1000,986,14,1.00704934541793,2,5.41552218428126e-22
2009,Microsoft Research Cambridge,MS1,36,1000,1000,0,1,,0
2009,Microsoft Research Cambridge,MS1,37,1000,998,2,1.001001001001,2,0.0285179807064298
2009,Microsoft Research Cambridge,MS1,38,1000,988,12,1.00704934541793,2.4,3.25399969515266e-14
2009,Microsoft Research Cambridge,MS1,39,1000,966,34,1.02774922918808,4.85714285714286,8.5816913115031e-30
