year,group,sys,topic,n,n_u,n_t,avg,avg_t,p_i
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,170,1000,837,163,1.10987791342952,2.546875,0.015058289307651
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,171,1000,968,32,1.01729399796541,2.13333333333333,1.9198029804567e-07
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,172,1000,970,30,1.01729399796541,2.30769230769231,3.28053946444873e-13
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,173,1000,939,61,1.03199174406605,2.03333333333333,0.0115517019767231
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,174,1000,881,119,1.09289617486339,3.5,0.0018991301097173
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,175,1000,873,127,1.09170305676856,2.95348837209302,0.000336973207839851
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,176,1000,818,182,1.14285714285714,3.19298245614035,2.85896686699569e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,177,1000,874,126,1.09170305676856,3,0.00426919526750944
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,178,1000,992,8,1.00401606425703,2,7.86647683945065e-32
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,179,1000,944,56,1.03842159916926,2.94736842105263,1.41160002619811e-07
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,180,1000,866,134,1.10619469026549,3.52631578947368,7.98682500621166e-10
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,181,1000,978,22,1.01214574898785,2.2,9.32980420865475e-21
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,182,1000,966,34,1.01729399796541,2,6.11682756176698e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,183,1000,925,75,1.04602510460251,2.41935483870968,1.77611158641193e-06
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,184,1000,951,49,1.02669404517454,2.1304347826087,0.00617902235132238
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,185,1000,982,18,1.00908173562059,2,3.02609030693083e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,186,1000,823,177,1.12866817155756,2.80952380952381,8.31098873366766e-09
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,187,1000,923,77,1.0515247108307,2.75,0.000409670680793207
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,188,1000,951,49,1.02880658436214,2.33333333333333,0.000398373189745613
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,189,1000,389,611,1.88679245283019,4.33333333333333,0.103822814779653
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,190,1000,887,113,1.07642626480086,2.69047619047619,0.00312040862096953
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,191,1000,928,72,1.04166666666667,2.25,0.0152404282537124
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,192,1000,940,60,1.03305785123967,2.14285714285714,6.96618933642446e-06
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,193,1000,948,52,1.02880658436214,2.16666666666667,0.0297447831971576
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,194,1000,834,166,1.12739571589628,3.13207547169811,0.000252727754814402
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,195,1000,737,263,1.21951219512195,3.16867469879518,5.85531318044129e-06
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,196,1000,966,34,1.02040816326531,2.42857142857143,0.00952011501438196
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,197,1000,861,139,1.0989010989011,2.83673469387755,1.26262903577915e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,198,1000,977,23,1.01214574898785,2.09090909090909,9.17130131408773e-11
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,199,1000,917,83,1.06382978723404,3.60869565217391,0.00124777883654839
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad4h,200,1000,961,39,1.02354145342886,2.4375,0.0697160599871294
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,151,1000,934,66,1.03842159916926,2.27586206896552,0.0192889910682
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,152,1000,938,62,1.03412616339193,2.13793103448276,1.95102632285648e-07
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,153,1000,896,104,1.0752688172043,3.05882352941176,0.148408660635181
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,154,1000,484,516,1.59235668789809,3.58333333333333,0.162587306170425
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,155,1000,864,136,1.10253583241455,3.16279069767442,0.000118346384299351
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,156,1000,790,210,1.16686114352392,3.13432835820896,0.0156080549111029
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,157,1000,946,54,1.03305785123967,2.45454545454545,3.92199492670486e-14
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,158,1000,962,38,1.02145045965271,2.23529411764706,9.19663229681688e-15
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,159,1000,938,62,1.04166666666667,2.81818181818182,1.28281186698819e-06
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,160,1000,784,216,1.15473441108545,2.63414634146342,0.360239568031325
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,161,1000,970,30,1.0183299389002,2.5,0.268679511014667
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,162,1000,724,276,1.22549019607843,3,0.000222662768011619
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,163,1000,235,765,2.3696682464455,4.09090909090909,0.199491008757247
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,164,1000,907,93,1.06044538706257,2.58333333333333,0.0221384961896729
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,165,1000,791,209,1.17233294255569,3.37096774193548,0.185761376507942
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,166,1000,899,101,1.05485232067511,2.06122448979592,5.5484877118e-07
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,167,1000,806,194,1.14942528735632,3.03125,0.0928453458686266
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,168,1000,934,66,1.03626943005181,2.12903225806452,0.00272914381835132
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,169,1000,877,123,1.08932461873638,3,0.000261546417202249
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,170,1000,824,176,1.11982082866741,2.55072463768116,0.208196289383613
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,171,1000,936,64,1.03412616339193,2.06451612903226,2.43471353056666e-06
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,172,1000,925,75,1.0515247108307,2.88461538461538,0.000352546904439961
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,173,1000,914,86,1.04602510460251,2.04761904761905,0.0137726373018707
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,174,1000,863,137,1.1037527593819,3.18604651162791,0.0186198829432452
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,175,1000,842,158,1.11111111111111,2.72413793103448,0.00118101354784785
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,176,1000,755,245,1.194743130227,2.98780487804878,0.0179994728161113
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,177,1000,846,154,1.11111111111111,2.85185185185185,0.0579812074723048
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,178,1000,984,16,1.00806451612903,2,2.7178678607741e-12
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,179,1000,903,97,1.06269925611052,2.55263157894737,0.00368773234828159
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,180,1000,826,174,1.1454753722795,3.70212765957447,5.46100920389992e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,181,1000,940,60,1.04384133611691,3.33333333333333,0.729175677432219
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,182,1000,939,61,1.03199174406605,2.03333333333333,0.00472922412980797
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,183,1000,901,99,1.06269925611052,2.475,0.000145972826675932
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,184,1000,949,51,1.03092783505155,2.42857142857143,0.014733822306574
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,185,1000,866,134,1.11234705228031,4.06060606060606,1.75495110440876e-06
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,186,1000,855,145,1.0989010989011,2.63636363636364,3.26191180375381e-07
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,187,1000,899,101,1.06496272630458,2.525,0.00336127615698473
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,188,1000,910,90,1.06382978723404,3,0.350594577395587
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,189,1000,382,618,1.90839694656489,4.35211267605634,0.0627014152979881
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,190,1000,868,132,1.08932461873638,2.64,0.00346712068996614
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,191,1000,920,80,1.04602510460251,2.22222222222222,0.0016456219713791
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,192,1000,906,94,1.05820105820106,2.41025641025641,0.000181466299259009
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,193,1000,942,58,1.03199174406605,2.14814814814815,0.0305800849633623
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,194,1000,800,200,1.16822429906542,3.57142857142857,0.00223113220517565
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,195,1000,736,264,1.21802679658953,3.10588235294118,2.23275217855736e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,196,1000,926,74,1.05485232067511,3.36363636363636,0.0105809906637791
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,197,1000,853,147,1.11111111111111,3.12765957446809,2.95837123407437e-05
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,198,1000,977,23,1.01214574898785,2.09090909090909,7.31662791787413e-10
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,199,1000,910,90,1.06837606837607,3.46153846153846,0.00546602031314669
2012,"ICSA, Hungarian Academy of Sciences",2012bpacad8,200,1000,945,55,1.03412616339193,2.5,0.00897950557679218
2012,University of Ottawa,DFalah120A,151,40,29,11,1.21212121212121,2.75,0.554797397894116
2012,University of Ottawa,DFalah120A,152,10,2,8,2.5,4,0.844970908048088
2012,University of Ottawa,DFalah120A,153,242,120,122,1.42352941176471,2.44,0.691933706221079
2012,University of Ottawa,DFalah120A,154,245,84,161,1.85606060606061,3.35416666666667,0.793535925461957
2012,University of Ottawa,DFalah120A,155,15,12,3,1.15384615384615,3,0.307136728800603
2012,University of Ottawa,DFalah120A,156,292,125,167,1.58695652173913,2.83050847457627,0.410245130386534
2012,University of Ottawa,DFalah120A,157,58,34,24,1.48717948717949,4.8,0.841127571353438
2012,University of Ottawa,DFalah120A,158,13,9,4,1.18181818181818,2,0.440472097227499
2012,University of Ottawa,DFalah120A,159,43,29,14,1.26470588235294,2.8,0.445590256480439
2012,University of Ottawa,DFalah120A,160,545,96,449,2.82383419689119,4.62886597938144,0.560262439188383
2012,University of Ottawa,DFalah120A,161,22,3,19,2.75,3.8,0.699397544910268
2012,University of Ottawa,DFalah120A,162,254,102,152,1.71621621621622,3.30434782608696,0.556048455408346
2012,University of Ottawa,DFalah120A,163,1000,608,392,1.31233595800525,2.54545454545455,0.76892161589309
2012,University of Ottawa,DFalah120A,164,88,30,58,1.76,2.9,0.125279092626755
2012,University of Ottawa,DFalah120A,165,10,2,8,3.33333333333333,8,0.874426435518951
2012,University of Ottawa,DFalah120A,166,1000,234,766,2.39808153477218,4.18579234972678,0.651372553891081
2012,University of Ottawa,DFalah120A,167,1000,464,536,1.55038759689923,2.96132596685083,0.583444491738017
2012,University of Ottawa,DFalah120A,168,24,16,8,1.26315789473684,2.66666666666667,0.537216566611999
2012,University of Ottawa,DFalah120A,169,106,63,43,1.49295774647887,5.375,0.772443130364058
2012,University of Ottawa,DFalah120A,170,754,217,537,2.19186046511628,4.22834645669291,0.324928145133064
2012,University of Ottawa,DFalah120A,171,117,44,73,1.625,2.60714285714286,0.600239876071308
2012,University of Ottawa,DFalah120A,172,22,14,8,1.22222222222222,2,0.545364470539406
2012,University of Ottawa,DFalah120A,173,52,34,18,1.3,3,0.548709351717509
2012,University of Ottawa,DFalah120A,174,660,167,493,2.32394366197183,4.21367521367521,0.42012963929732
2012,University of Ottawa,DFalah120A,175,87,53,34,1.42622950819672,4.25,0.837575620935262
2012,University of Ottawa,DFalah120A,176,32,19,13,1.33333333333333,2.6,0.483747235473229
2012,University of Ottawa,DFalah120A,177,16,14,2,1.06666666666667,2,0.233215258174579
2012,University of Ottawa,DFalah120A,178,114,80,34,1.2,2.26666666666667,0.171804153614231
2012,University of Ottawa,DFalah120A,179,1000,207,793,2.5706940874036,4.35714285714286,0.522692913942595
2012,University of Ottawa,DFalah120A,180,44,32,12,1.18918918918919,2.4,0.356710529384271
2012,University of Ottawa,DFalah120A,181,229,93,136,1.64748201438849,2.95652173913043,0.261840716190819
2012,University of Ottawa,DFalah120A,182,1000,288,712,2.05338809034908,3.57788944723618,0.341923161857908
2012,University of Ottawa,DFalah120A,183,531,162,369,2.11553784860558,4.14606741573034,0.811893717208608
2012,University of Ottawa,DFalah120A,184,69,3,66,5.75,7.33333333333333,0.902959570884394
2012,University of Ottawa,DFalah120A,185,1000,421,579,1.66666666666667,3.23463687150838,0.35515939575599
2012,University of Ottawa,DFalah120A,186,662,271,391,1.74210526315789,3.58715596330275,0.700581041750177
2012,University of Ottawa,DFalah120A,187,579,230,349,1.68804664723032,3.08849557522124,0.745882830376539
2012,University of Ottawa,DFalah120A,188,388,166,222,1.64406779661017,3.17142857142857,0.995829395282981
2012,University of Ottawa,DFalah120A,189,120,58,62,1.81818181818182,7.75,0.0875230591949067
2012,University of Ottawa,DFalah120A,190,15,4,11,2.5,5.5,0.649309051050475
2012,University of Ottawa,DFalah120A,191,56,36,20,1.30232558139535,2.85714285714286,0.233133020706083
2012,University of Ottawa,DFalah120A,192,282,138,144,1.46113989637306,2.61818181818182,0.0028851620548936
2012,University of Ottawa,DFalah120A,193,56,44,12,1.12,2,0.210332264005115
2012,University of Ottawa,DFalah120A,194,38,12,26,2.53333333333333,8.66666666666667,0.850249557502269
2012,University of Ottawa,DFalah120A,195,155,91,64,1.34782608695652,2.66666666666667,0.718503104100401
2012,University of Ottawa,DFalah120A,196,217,113,104,1.50694444444444,3.35483870967742,0.427156868313448
2012,University of Ottawa,DFalah120A,197,13,13,0,1,,0
2012,University of Ottawa,DFalah120A,198,17,6,11,1.7,2.75,0.799590240130804
2012,University of Ottawa,DFalah120A,199,602,207,395,1.80239520958084,3.11023622047244,0.833252737680179
2012,University of Ottawa,DFalah120A,200,28,14,14,1.64705882352941,4.66666666666667,0.593277205105436
2012,University of Ottawa,DFalah121A,151,129,39,90,2.80434782608696,12.8571428571429,0.380248842404521
2012,University of Ottawa,DFalah121A,152,11,5,6,1.83333333333333,6,0.682842080233369
2012,University of Ottawa,DFalah121A,153,88,53,35,1.29411764705882,2.33333333333333,0.559647891548123
2012,University of Ottawa,DFalah121A,154,142,108,34,1.22413793103448,4.25,0.576588972180455
2012,University of Ottawa,DFalah121A,155,74,52,22,1.27586206896552,3.66666666666667,0.427746994360848
2012,University of Ottawa,DFalah121A,156,327,2,325,27.25,32.5,1
2012,University of Ottawa,DFalah121A,157,123,80,43,1.25510204081633,2.38888888888889,0.598543542316357
2012,University of Ottawa,DFalah121A,158,158,110,48,1.1969696969697,2.18181818181818,0.397323038820013
2012,University of Ottawa,DFalah121A,159,36,21,15,1.28571428571429,2.14285714285714,0.544349601396558
2012,University of Ottawa,DFalah121A,160,165,15,150,4.45945945945946,6.81818181818182,0.969552463426398
2012,University of Ottawa,DFalah121A,161,65,63,2,1.015625,2,0.0187305224099692
2012,University of Ottawa,DFalah121A,162,104,34,70,2,3.88888888888889,0.890392384015976
2012,University of Ottawa,DFalah121A,163,1000,128,872,3.46020761245675,5.41614906832298,0.810334539004917
2012,University of Ottawa,DFalah121A,164,65,55,10,1.10169491525424,2.5,0.0124943696299412
2012,University of Ottawa,DFalah121A,165,32,24,8,1.18518518518519,2.66666666666667,0.44220632127825
2012,University of Ottawa,DFalah121A,166,659,340,319,1.41720430107527,2.552,0.76138575495756
2012,University of Ottawa,DFalah121A,167,836,234,602,2.0440097799511,3.44,0.274660689539328
2012,University of Ottawa,DFalah121A,168,32,17,15,1.45454545454545,3,0.589532429715521
2012,University of Ottawa,DFalah121A,169,114,62,52,1.54054054054054,4.33333333333333,0.421094431966745
2012,University of Ottawa,DFalah121A,170,485,225,260,1.5015479876161,2.6530612244898,0.282415257601357
2012,University of Ottawa,DFalah121A,171,55,41,14,1.19565217391304,2.8,0.592289404391544
2012,University of Ottawa,DFalah121A,172,41,32,9,1.13888888888889,2.25,0.453372219324326
2012,University of Ottawa,DFalah121A,173,133,93,40,1.35714285714286,8,0.513212317971153
2012,University of Ottawa,DFalah121A,174,166,85,81,1.61165048543689,4.5,0.708959957969984
2012,University of Ottawa,DFalah121A,175,58,8,50,4.83333333333333,12.5,0.846602744170482
2012,University of Ottawa,DFalah121A,176,61,33,28,1.69444444444444,9.33333333333333,0.449010200340771
2012,University of Ottawa,DFalah121A,177,1000,509,491,1.40845070422535,2.44278606965174,0.214619242238281
2012,University of Ottawa,DFalah121A,178,124,122,2,1.00813008130081,2,0.1539003260699
2012,University of Ottawa,DFalah121A,179,585,336,249,1.31165919282511,2.26363636363636,0.585914433234075
2012,University of Ottawa,DFalah121A,180,71,46,25,1.3921568627451,5,0.327977918203764
2012,University of Ottawa,DFalah121A,181,374,246,128,1.24252491694352,2.32727272727273,0.517370850866072
2012,University of Ottawa,DFalah121A,182,834,508,326,1.28110599078341,2.27972027972028,0.615978095702406
2012,University of Ottawa,DFalah121A,183,445,229,216,1.42628205128205,2.60240963855422,0.847868635609726
2012,University of Ottawa,DFalah121A,184,500,179,321,2.28310502283105,8.025,0.673683508946339
2012,University of Ottawa,DFalah121A,185,1000,234,766,2.00400801603206,2.89056603773585,0.292468638727651
2012,University of Ottawa,DFalah121A,186,427,108,319,2.28342245989305,4.0379746835443,0.739637469422459
2012,University of Ottawa,DFalah121A,187,745,152,593,2.52542372881356,4.14685314685315,0.752100631177363
2012,University of Ottawa,DFalah121A,188,202,99,103,1.6031746031746,3.81481481481482,0.653645093976882
2012,University of Ottawa,DFalah121A,189,120,58,62,1.81818181818182,7.75,0.0875230591949067
2012,University of Ottawa,DFalah121A,190,32,30,2,1.03225806451613,2,0.196755978188517
2012,University of Ottawa,DFalah121A,191,87,43,44,1.55357142857143,3.38461538461538,0.328927058919935
2012,University of Ottawa,DFalah121A,192,483,235,248,1.4375,2.45544554455446,0.0957782502594878
2012,University of Ottawa,DFalah121A,193,184,94,90,1.40458015267176,2.43243243243243,0.0596580057796349
2012,University of Ottawa,DFalah121A,194,92,52,40,1.48387096774194,4,0.846931409941483
2012,University of Ottawa,DFalah121A,195,111,70,41,1.32142857142857,2.92857142857143,0.790810350743185
2012,University of Ottawa,DFalah121A,196,173,141,32,1.12337662337662,2.46153846153846,0.368085964011689
2012,University of Ottawa,DFalah121A,197,50,44,6,1.06382978723404,2,0.00991012567530187
2012,University of Ottawa,DFalah121A,198,44,26,18,1.57142857142857,9,0.218150102773406
2012,University of Ottawa,DFalah121A,199,235,138,97,1.35057471264368,2.69444444444444,0.844124686774838
2012,University of Ottawa,DFalah121A,200,32,6,26,3.2,6.5,0.672561639591113
2012,University of Delaware (udel),DMthbCatASP,151,1000,625,375,1.32802124833997,2.9296875,0.00428706157100104
2012,University of Delaware (udel),DMthbCatASP,152,918,583,335,1.26795580110497,2.3758865248227,0.238388458930709
2012,University of Delaware (udel),DMthbCatASP,153,1000,939,61,1.03626943005181,2.34615384615385,0.014182727042727
2012,University of Delaware (udel),DMthbCatASP,154,1000,852,148,1.09409190371991,2.38709677419355,0.00943958440177074
2012,University of Delaware (udel),DMthbCatASP,155,558,429,129,1.15527950310559,2.38888888888889,0.0133685511054616
2012,University of Delaware (udel),DMthbCatASP,156,395,332,63,1.10335195530726,2.42307692307692,0.134307147188998
2012,University of Delaware (udel),DMthbCatASP,157,921,705,216,1.16141235813367,2.45454545454545,0.0484611890363376
2012,University of Delaware (udel),DMthbCatASP,158,1000,918,82,1.04384133611691,2.05,6.14396559734988e-11
2012,University of Delaware (udel),DMthbCatASP,159,1000,744,256,1.18063754427391,2.48543689320388,0.213544652319484
2012,University of Delaware (udel),DMthbCatASP,160,824,779,45,1.03,2.14285714285714,2.53069682680321e-06
2012,University of Delaware (udel),DMthbCatASP,161,543,457,86,1.09036144578313,2.09756097560976,0.000611142736127966
2012,University of Delaware (udel),DMthbCatASP,162,1000,668,332,1.25944584382872,2.63492063492064,0.184835702511314
2012,University of Delaware (udel),DMthbCatASP,163,530,298,232,1.42857142857143,3.17808219178082,0.0307316530124195
2012,University of Delaware (udel),DMthbCatASP,164,341,264,77,1.23550724637681,6.41666666666667,0.141169224352842
2012,University of Delaware (udel),DMthbCatASP,165,909,602,307,1.23004059539919,2.24087591240876,0.0789345857644262
2012,University of Delaware (udel),DMthbCatASP,166,737,542,195,1.1792,2.34939759036145,0.053214409869374
2012,University of Delaware (udel),DMthbCatASP,167,692,445,247,1.26047358834244,2.375,0.0272686972257848
2012,University of Delaware (udel),DMthbCatASP,168,673,551,122,1.10509031198686,2.10344827586207,0.194070907021001
2012,University of Delaware (udel),DMthbCatASP,169,1000,725,275,1.17785630153121,2.21774193548387,0.098466105606759
2012,University of Delaware (udel),DMthbCatASP,170,216,193,23,1.05882352941176,2.09090909090909,0.0146157155282636
2012,University of Delaware (udel),DMthbCatASP,171,648,609,39,1.03514376996805,2.29411764705882,0.0016732554285609
2012,University of Delaware (udel),DMthbCatASP,172,750,488,262,1.24584717607973,2.29824561403509,0.000747007574724311
2012,University of Delaware (udel),DMthbCatASP,173,1000,885,115,1.07296137339056,2.4468085106383,0.122366534040221
2012,University of Delaware (udel),DMthbCatASP,174,1000,873,127,1.08459869848156,2.59183673469388,0.0521728895848884
2012,University of Delaware (udel),DMthbCatASP,175,701,432,269,1.26306306306306,2.1869918699187,0.294198380513581
2012,University of Delaware (udel),DMthbCatASP,176,723,548,175,1.17560975609756,2.61194029850746,0.162420764655081
2012,University of Delaware (udel),DMthbCatASP,177,493,429,64,1.0764192139738,2.20689655172414,0.107927102562749
2012,University of Delaware (udel),DMthbCatASP,178,1000,963,37,1.02145045965271,2.3125,3.67901936605155e-06
2012,University of Delaware (udel),DMthbCatASP,179,1000,936,64,1.03412616339193,2.06451612903226,0.0285650172999773
2012,University of Delaware (udel),DMthbCatASP,180,172,102,70,1.25547445255474,2,0.749837292990707
2012,University of Delaware (udel),DMthbCatASP,181,303,240,63,1.13059701492537,2.25,0.121638387103698
2012,University of Delaware (udel),DMthbCatASP,182,334,330,4,1.00602409638554,2,5.12506185439184e-05
2012,University of Delaware (udel),DMthbCatASP,183,592,452,140,1.18875502008032,3.04347826086957,0.0670858531430042
2012,University of Delaware (udel),DMthbCatASP,184,1000,640,360,1.26422250316056,2.3841059602649,0.000465591634425209
2012,University of Delaware (udel),DMthbCatASP,185,145,132,13,1.05072463768116,2.16666666666667,0.00110207734572721
2012,University of Delaware (udel),DMthbCatASP,186,1000,865,135,1.08932461873638,2.54716981132076,0.0377167572646079
2012,University of Delaware (udel),DMthbCatASP,187,1000,815,185,1.1454753722795,3.18965517241379,8.22766715811655e-07
2012,University of Delaware (udel),DMthbCatASP,188,169,161,8,1.02424242424242,2,0.000481895981241288
2012,University of Delaware (udel),DMthbCatASP,189,951,718,233,1.1640146878825,2.35353535353535,0.293520571366752
2012,University of Delaware (udel),DMthbCatASP,190,515,430,85,1.10278372591006,2.2972972972973,0.100975551255389
2012,University of Delaware (udel),DMthbCatASP,191,1000,628,372,1.32802124833997,2.976,0.126256116729974
2012,University of Delaware (udel),DMthbCatASP,192,523,414,109,1.12958963282937,2.22448979591837,0.0104823659125235
2012,University of Delaware (udel),DMthbCatASP,193,604,573,31,1.02721088435374,2.06666666666667,0.139152730329409
2012,University of Delaware (udel),DMthbCatASP,194,740,571,169,1.15264797507788,2.38028169014085,0.0386129830997084
2012,University of Delaware (udel),DMthbCatASP,195,520,377,143,1.1685393258427,2.10294117647059,0.00275300483063933
2012,University of Delaware (udel),DMthbCatASP,196,824,760,64,1.04701397712834,2.37037037037037,0.0516139197769207
2012,University of Delaware (udel),DMthbCatASP,197,1000,836,164,1.11482720178372,2.68852459016393,0.00503085627313403
2012,University of Delaware (udel),DMthbCatASP,198,1000,912,88,1.05708245243129,2.58823529411765,0.00652400003083549
2012,University of Delaware (udel),DMthbCatASP,199,440,356,84,1.11392405063291,2.15384615384615,0.00459249342418081
2012,University of Delaware (udel),DMthbCatASP,200,776,653,123,1.10227272727273,2.41176470588235,0.043465938870988
